Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_at_adt,cpcs_at_adt,CMI - Carescape Gateway,HCA 5.6,CMI - Carescape Gateway,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,15274,*default*,adt_gecs_out,adt,gecs,gehc,GE,out,,10.139.22.201,6002,4
cpcs_at_adt,cpcs_at_adt,Centricity Cardio Workflow-CCW,HCA 5.6,Centricity Cardio Workflow-CCW,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,15274,*default*,adt_ccws_out,adt,ccws,gehc,GE,out,,10.227.212.164,8001,4
cpcs_at_adt,cpcs_at_adt,TransferCenter IQ,HCA 5.6,TransferCenter IQ,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,15274,*default*,adt_tciq_out,adt,tciq,tltrkg,TeleTracking,out,,app04.tbm.hcahealthcare.cloud,22500,4
cpcs_at_rad,cpcs_at_rad,Primordial,HCA 5.6,Primordial,radord_mt_in,radord,mt,mt,Meditech,in,,,10580,*default*,radord_prim_out,radord,prim,nunc,Nuance,out,,10.132.172.11,3367,2
cpcs_at_lab,cpcs_at_lab,imobile,HCA 5.6,imobile,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11545,*default*,labrslt_imob_out,labrslt,imob,mblhrt,Mobile Heartbeat,out,,10.227.64.45,30002,2
cpcs_at_oe,cpcs_at_oe,Envision Healthcare,HCA 5.6,Envision Healthcare,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,11546,*default*,oerpt_e2_out_divefle2,oerpt,e2,envsnhc,Envision Healthcare,out,divefle2,orclvp01.unix.medcity.net,15343,6
cpcs_at_oe,div_efl_e2_oe,Envision Healthcare,HCA 5.6,Envision Healthcare,oerpt_mt_in_3,oerpt,mt,mt,Meditech,in,3,,18000,*default*,oerpt_e2_out,oerpt,e2,envsnhc,Envision Healthcare,out,,10.129.89.77,39735,6
cpcs_at_otr,div_efl_e2,Envision Healthcare,HCA 5.6,Envision Healthcare,sch_mt_in_cpcsat,sch,mt,mt,Meditech,in,cpcsat,,15488,*default*,sch_e2_out,sch,e2,envsnhc,Envision Healthcare,out,,10.129.89.77,39733,4
cpcs_at_otr,cpcs_at_otr,Envision Healthcare,HCA 5.6,Envision Healthcare,sch_mt_in,sch,mt,mt,Meditech,in,,,13369,*default*,sch_e2_out_divefle2,sch,e2,envsnhc,Envision Healthcare,out,divefle2,orclvp01.unix.medcity.net,15488,4
cpcs_at_adt,cpcs_at_adt,HCA 5.6,FHIR Web Services,FHIR Web Services,adt_fhir_in,adt,fhir,hcaeis,HCA D&IS,in,,,15536,*default*,adt_mt_out,adt,mt,mt,Meditech,out,,,12945,2
cpcs_at_rad,cpcs_at_rad,Fusion,HCA 5.6,Fusion,radord_mt_in,radord,mt,mt,Meditech,in,,,10580,*default*,radord_fusn_out_divefldolbey,radord,fusn,dlby,Dolbey,out,divefldolbey,orclvp01.unix.medcity.net,15651,4
cpcs_at_rad,div_efl_dolbey,Fusion,HCA 5.6,Fusion,radord_mt_in_cpcsatrad,radord,mt,mt,Meditech,in,cpcsatrad,,15651,*default*,radord_fusn_out_1,radord,fusn,dlby,Dolbey,out,1,10.159.76.12,9729,4
div_efl_dolbey,div_efl_dolbey,HCA 5.6,Fusion,Fusion,radrslt_fusn_in_1,radrslt,fusn,dlby,Dolbey,in,1,,11120,*default*,radrslt_mt_out_cpcsatrad,radrslt,mt,mt,Meditech,out,cpcsatrad,orclvp01.unix.medcity.net,15652,4
cpcs_at_oe,cpcs_at_oe,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,oeord_mt_in,oeord,mt,mt,Meditech,in,,,10641,*default*,oeord_bti_out_2,oeord,bti,hcaeis,HCA D&IS,out,2,10.230.5.215,25072,2
cpcs_at_lab,cpcs_at_lab,360 Encompass,HCA 5.6,360 Encompass,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11545,*default*,labrslt_360e_out_hsctam0360elab,labrslt,360e,3m,3M,out,hsctam0360elab,orclvp01.unix.medcity.net,16149,4
cpcs_at_lab,hsc_tam0_360e_lab,360 Encompass,HCA 5.6,360 Encompass,labrslt_mt_in_cpcsatlab,labrslt,mt,mt,Meditech,in,cpcsatlab,,16149,*default*,labrslt_360e_out_preprod_2,labrslt,360e,3m,3M,out,preprod_2,10.230.52.208,8970,4
