Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_hra_adt,cpcs_hra_adt,Computrition,HCA 5.6,Computrition,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,10010,*default*,adt_comp_out,adt,comp,cmptrn,Computrition,out,,10.237.249.34,10404,4
cpcs_hra_adt,cpcs_hra_adt,CMI - Carescape Gateway,HCA 5.6,CMI - Carescape Gateway,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,10010,*default*,adt_gecs_out,adt,gecs,gehc,GE,out,,10.41.99.201,6002,4
cpcs_hra_adt,div_efl_telc,TeleCare,HCA 5.6,TeleCare,adt_mt_in_cpcshraadt,adt,mt,mt,Meditech,in,cpcshraadt,,13267,*default*,adt_telc_out,adt,telc,telespec,TeleSpecialists,out,,10.65.64.32,3585,6
cpcs_hra_adt,cpcs_hra_adt,TeleCare,HCA 5.6,TeleCare,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,10010,*default*,adt_telc_out_divefltelc,adt,telc,telespec,TeleSpecialists,out,divefltelc,orclvp01.unix.medcity.net,13267,6
cpcs_hra_adt,div_efl_apex,Apex,HCA 5.6,Apex,adt_mt_in_cpcshraadt,adt,mt,mt,Meditech,in,cpcshraadt,,19904,*default*,adt_apex_out,adt,apex,prvtn,Provation,out,,10.227.211.60,6011,6
cpcs_hra_adt,cpcs_hra_adt,Apex,HCA 5.6,Apex,adt_mt_in_5,adt,mt,mt,Meditech,in,5,,10010,*default*,adt_apex_out_diveflapex,adt,apex,prvtn,Provation,out,diveflapex,orclvp01.unix.medcity.net,19904,6
cpcs_hra_oe,cpcs_hra_oe,Computrition,HCA 5.6,Computrition,oeord_mt_in,oeord,mt,mt,Meditech,in,,,14550,*default*,oeord_comp_out,oeord,comp,cmptrn,Computrition,out,,10.237.249.34,10405,2
cpcs_hra_lab,cpcs_hra_lab,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,14549,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_lab,cpcs_hra_lab,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,14549,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_lab,cpcs_hra_lab,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,15524,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_lab,cpcs_hra_lab,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,15524,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_oe,cpcs_hra_oe,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,14551,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_oe,cpcs_hra_oe,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,14551,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_pha,cpcs_hra_pha,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,phaord_mt_in,phaord,mt,mt,Meditech,in,,,14552,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_pha,cpcs_hra_pha,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,phaord_mt_in,phaord,mt,mt,Meditech,in,,,14552,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_rad,cpcs_hra_rad,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,radrslt_mt_in,radrslt,mt,mt,Meditech,in,,,14554,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_rad,cpcs_hra_rad,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,radrslt_mt_in,radrslt,mt,mt,Meditech,in,,,14554,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_rad,cpcs_hra_rad,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,radord_mt_in,radord,mt,mt,Meditech,in,,,14553,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_rad,cpcs_hra_rad,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,radord_mt_in,radord,mt,mt,Meditech,in,,,14553,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
cpcs_hra_otr,cpcs_hra_otr,Cloudera Kafka,HCA 5.6,Cloudera Kafka,immu_mt_in,immu,mt,mt,Meditech,in,,,15443,*default*,immu_kfka_out_hl7clivxu,immu,kfka,hca,HCA,out,hl7clivxu,intserv.cloverleaf.hl7-cli-vxu.1.0.0,,2
cpcs_hra_oe,cpcs_hra_oe,Cloudera Kafka,HCA 5.6,Cloudera Kafka,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,14551,*default*,oerpt_kfka_out_hl7climdm,oerpt,kfka,hca,HCA,out,hl7climdm,intserv.cloverleaf.hl7-cli-mdm.1.0.0,,2
div_efl_conx,div_efl_conx,HCA 5.6,Connex CS,Connex CS,cmr_conx_in_edm4,cmr,conx,hillrwa,Hill-Rom/Welch Allyn,in,edm4,,18208,COCHRA,cmr_mt_out_cpcshra_edm,cmr,mt,mt,Meditech,out,cpcshra_edm,orclvp01.unix.medcity.net,18107,4
div_efl_ipl3,div_efl_ipl3,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,sch_ipl_in_cochra,sch,ipl,ippl,iPeople,in,cochra,,13441,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
div_efl_ipl3,div_efl_ipl3,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,sch_ipl_in_cochra,sch,ipl,ippl,iPeople,in,cochra,,13441,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
div_efl_ipl3_edm,div_efl_ipl3_edm,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,edm_ipl_in_cochra,edm,ipl,ippl,iPeople,in,cochra,,13438,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
div_efl_ipl3_edm,div_efl_ipl3_edm,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,edm_ipl_in_cochra,edm,ipl,ippl,iPeople,in,cochra,,13438,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
div_efl_ipl3_nuras,div_efl_ipl3_nuras,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,nuras_ipl_in_cochra,nuras,ipl,ippl,iPeople,in,cochra,,13439,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
div_efl_ipl3_nuras,div_efl_ipl3_nuras,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,nuras_ipl_in_cochra,nuras,ipl,ippl,iPeople,in,cochra,,13439,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
div_efl_ipl3_pha,div_efl_ipl3_pha,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,phaadm_ipl_in_cochra,phaadm,ipl,ippl,iPeople,in,cochra,,13440,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,2
div_efl_ipl3_pha,div_efl_ipl3_pha,Healthcare Data Engine - HDE,iPeople MT56,Healthcare Data Engine - HDE,phaadm_ipl_in_cochra,phaadm,ipl,ippl,iPeople,in,cochra,,13440,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,2
cpcs_hra_oe,cpcs_hra_oe,TransferCenter IQ,iPeople MT56,TransferCenter IQ,oeord_ipl_in,oeord,ipl,ippl,iPeople,in,,,11367,*default*,oeord_tciq_out,oeord,tciq,tltrkg,TeleTracking,out,,app04.tbm.hcahealthcare.cloud,22503,2
div_efl_ipl3_nuras,div_efl_ipl3_nuras,TransferCenter IQ,iPeople MT56,TransferCenter IQ,nuras_ipl_in_cochra,nuras,ipl,ippl,iPeople,in,cochra,,13439,*default*,nuras_tciq_out_cochra,nuras,tciq,tltrkg,TeleTracking,out,cochra,app04.tbm.hcahealthcare.cloud,22565,2
div_efl_edsn,div_efl_edsn,MPF-Patient Folder/HPF Facility,Edison Datalogue,Edison Datalogue to MPF-Patient Folder/HPF Facility,oerpt_edsn_in,oerpt,edsn,gehc,GE,in,,,18071,COCHRA,oerpt_hpf_out_cpcshraoe,oerpt,hpf,mcksn,McKesson,out,cpcshraoe,orclvp01.unix.medcity.net,18010,4
