Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_ws_adt,cpcs_ws_adt,Centricity MUSE,HCA 5.6,Centricity MUSE,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_muse_out,adt,muse,gehc,GE,out,,10.227.89.229,10043,4
cpcs_ws_adt,onbs_tam,Onbase,HCA 5.6,Onbase,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,10727,*default*,adt_onbs_out_1,adt,onbs,hylnd,Hyland,out,1,onbaseprodhl7-past.hca.corpad.net,9001,6
cpcs_ws_adt,cpcs_ws_adt,Onbase,HCA 5.6,Onbase,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_onbs_out_onbstam,adt,onbs,hylnd,Hyland,out,onbstam,naclvp01.unix.medcity.net,10727,6
cpcs_ws_adt,cpcs_ws_adt,HCare Hub,HCA 5.6,HCare Hub,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mhub_out,adt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40506,4
cpcs_ws_adt,cpcs_ws_adt,MediMobile,HCA 5.6,MediMobile,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mdmb_out,adt,mdmb,mdmbl,MediMobile,out,,10.129.68.22,55556,4
cpcs_ws_adt,div_efl_dypv_adt,Dynamic PharmacoVigilance-Facility,HCA 5.6,Dynamic PharmacoVigilance-Facility,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,14420,*default*,adt_dypv_out,adt,dypv,vglnz,VigiLanz Corp,out,,10.65.76.89,20081,6
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mt_out_divefldypv,adt,mt,mt,Meditech,out,divefldypv,orclvp01.unix.medcity.net,14420,6
cpcs_ws_adt,div_efl_poc,MAS RALS-Plus,HCA 5.6,MAS RALS-Plus,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,15118,*default*,adt_rals_out,adt,rals,alere,Alere,out,,10.159.76.146,7097,6
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mt_out_diveflpoc,adt,mt,mt,Meditech,out,diveflpoc,orclvp01.unix.medcity.net,15118,6
cpcs_ws_adt,div_efl_cca,Centricity - CCG PACS,HCA 5.6,Centricity - CCG PACS,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,10461,*default*,adt_pacs_out_cca,adt,pacs,gehc,GE,out,cca,10.135.143.116,18001,6
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mt_out_diveflcca,adt,mt,mt,Meditech,out,diveflcca,orclvp01.unix.medcity.net,10461,6
cpcs_ws_adt,cpcs_ws_adt,Centricity - CCG PACS,HCA 5.6,Centricity - CCG PACS,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_pacs_out,adt,pacs,gehc,GE,out,,10.227.120.5,24124,4
cpcs_ws_adt,div_efl_conx,Connex CS,HCA 5.6,Connex CS,adt_mt_in_cpcsws,adt,mt,mt,Meditech,in,cpcsws,,13194,*default*,adt_conx_out_2,adt,conx,hillrwa,Hill-Rom/Welch Allyn,out,2,10.159.47.30,8001,6
cpcs_ws_adt,cpcs_ws_adt,Connex CS,HCA 5.6,Connex CS,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_conx_out_diveflconx,adt,conx,hillrwa,Hill-Rom/Welch Allyn,out,diveflconx,orclvp01.unix.medcity.net,13194,6
cpcs_ws_adt,div_efl_iodn,Iodine-Facility,HCA 5.6,Iodine-Facility,adt_mt_in_cpcswsadt,adt,mt,mt,Meditech,in,cpcswsadt,,14099,*default*,adt_iodn_out,adt,iodn,iodn,Iodine Software,out,,10.65.70.48,53910,6
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mt_out_divefliodn,adt,mt,mt,Meditech,out,divefliodn,orclvp01.unix.medcity.net,14099,6
cpcs_ws_adt,cpcs_ws_adt,HCA 5.6,HCA 5.6,HCA 5.6,adt_mt_in_3,adt,mt,mt,Meditech,in,3,,12284,*default*,adt_mt_out_diveflenot,adt,mt,mt,Meditech,out,diveflenot,orclvp01.unix.medcity.net,10424,8
cpcs_ws_adt,div_efl_enot,Event Notification Service,HCA 5.6,Event Notification Service,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,18533,*default*,adt_enot_out_flhie,adt,enot,flhie,Florida HIE,out,flhie,10.129.89.180,8153,8
cpcs_ws_adt,cpcs_ws_adt,Theradoc,HCA 5.6,Theradoc,adt_mt_in_4,adt,mt,mt,Meditech,in,4,,12285,*default*,adt_tdoc_out,adt,tdoc,hspra,Hospira,out,,xrdctdochl7int01.hca.corpad.net,16031,4
cpcs_ws_adt,cpcs_ws_adt,ReadyTracker-Tissue,HCA 5.6,ReadyTracker-Tissue,adt_mt_in_4,adt,mt,mt,Meditech,in,4,,12285,*default*,adt_rdtr_out,adt,rdtr,ims,IMS Integrated Medical Systems,out,,10.65.69.177,53609,4
cpcs_ws_adt,cpcs_ws_adt,imobile,HCA 5.6,imobile,adt_mt_in_4,adt,mt,mt,Meditech,in,4,,12285,*default*,adt_imob_out,adt,imob,mblhrt,Mobile Heartbeat,out,,10.227.64.45,20011,4
