Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
div_efl_ipl1,div_efl_dbmo_otr,Cloudera Kafka,iPeople MT56,Cloudera Kafka,nuras_ipl_in_diveflipl1_cocmhb,nuras,ipl,ippl,iPeople,in,diveflipl1_cocmhb,,14984,*default*,nuras_kfka_out_hl7dbmnclinuras,nuras,kfka,hca,HCA,out,hl7dbmnclinuras,intserv.cloverleaf.hl7-dbmo-oru-nuras.1.0.0,,4
div_efl_ipl1,div_efl_ipl1,db Motion,iPeople MT56,db Motion,nuras_ipl_in_cocmhb,nuras,ipl,ippl,iPeople,in,cocmhb,,10291,*default*,nuras_dbmo_out_divefldbmootr,nuras,dbmo,dbmo,dbMotion,out,divefldbmootr,orclvp01.unix.medcity.net,14984,4
div_efl_ipl1,div_efl_ipl1,db Motion,iPeople MT56,db Motion,nuras_ipl_in_cocmhb,nuras,ipl,ippl,iPeople,in,cocmhb,,10291,*default*,nuras_dbmo_out_divefldbmootr,nuras,dbmo,dbmo,dbMotion,out,divefldbmootr,orclvp01.unix.medcity.net,14984,4
div_efl_ipl1,div_efl_dbmo_otr,Cloudera Kafka,iPeople MT56,Cloudera Kafka,nuras_ipl_in_diveflipl1_cocmhb,nuras,ipl,ippl,iPeople,in,diveflipl1_cocmhb,,14984,*default*,nuras_kfka_out_hl7dbmnclinotes,nuras,kfka,hca,HCA,out,hl7dbmnclinotes,intserv.cloverleaf.hl7-dbmo-oru-notes.1.0.0,,4
div_efl_apex,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,Apex,Apex to MPF-Patient Folder/HPF Facility,imgurl_apex_in_cpcsmhboe,imgurl,apex,prvtn,Provation,in,cpcsmhboe,10.227.211.60,10462,*default*,img_hpf_out_hdc_3,img,hpf,mcksn,McKesson,out,hdc_3,orclvp02.unix.medcity.net,10423,8
div_efl_apex,div_efl_apex,HCA 5.6,Apex,Apex,oerpt_apex_in,oerpt,apex,prvtn,Provation,in,,,37781,COCMHB,oerpt_mt_out_cpcsmhboe,oerpt,mt,mt,Meditech,out,cpcsmhboe,orclvp01.unix.medcity.net,19860,8
div_efl_apex,div_efl_apex,HCA 5.6,Apex,Apex,oerpt_apex_in,oerpt,apex,prvtn,Provation,in,,,37781,COCMHB,oerpt_mt_out_cpcsmhboe,oerpt,mt,mt,Meditech,out,cpcsmhboe,orclvp01.unix.medcity.net,19860,4
div_efl_revi,div_efl_revi,HCA 5.6,Revive,Revive,oerpt_revi_in,oerpt,revi,hca,HCA,in,,,37916,COCMHB,oerpt_mt_out_cpcsmhboe,oerpt,mt,mt,Meditech,out,cpcsmhboe,orclvp01.unix.medcity.net,19946,4
div_efl_udsp,div_efl_udsp,UDS PROi,Waterpark,Waterpark to UDS PROi,irfpai_wp_in,irfpai,wp,hcaeis,HCA D&IS,in,,,40819,*default*,multi_udsp_out_cocmhb,multi,udsp,uds,Netsmart,out,cocmhb,10.26.50.244,11040,2
div_efl_ipl1,div_efl_ipl1,EDW CDM,iPeople MT56,EDW CDM,sch_ipl_in_cocmhb,sch,ipl,ippl,iPeople,in,cocmhb,,10309,SIU_S18,sch_edwc_out,sch,edwc,hca,HCA,out,,,,2
cpcs_mhb_adt,cpcs_mhb_adt,Waterpark,HCA 5.6,Waterpark,adt_mt_in_edm,adt,mt,mt,Meditech,in,edm,,40910,*default*,adt_wp_out,adt,wp,hcaeis,HCA D&IS,out,,waterpark.app.medcity.net,9001,2
